Media ID,Comment ID,Username,Comment Text,Comment Created At
3351844401574332754,18017418053242775,fabilous97,"THE BABY, THE TINIEST CUTEST BEBE AAAAA SHE'S FINALLY HERE 😤😤❤️❤️❤️ she looks so cute omg",2024-04-22 15:03:56+00:00
3351844401574332754,18427725175010669,the_hamilart_owo,OMG AHH I LOVE HERR 🥺 her design is beautiful!💖💖,2024-04-22 14:25:31+00:00
3351844401574332754,17927060102853646,atsuko__nakamura,She looks so beautiful!! Love her design!!😍💖💖,2024-04-22 14:21:39+00:00
3351844401574332754,18002801228289616,artofdoveee,"@pyromaniac_skeleton YEAAH, I will yap about them🗣❤️",2024-04-22 13:52:40+00:00
3351844401574332754,18018597497019449,pyromaniac_skeleton,"LETS GOO, DOVIE BNHA ERA",2024-04-22 13:15:35+00:00
3354814349665873372,18023174012169099,flying_trout_,Gets caught on a strand on fabric and that lid gonna fully bend back and you'll loose that rock,2024-05-21 08:16:39+00:00
3354814349665873372,18035639857768912,littleraindroplet,Maybe if the diamond didn’t move,2024-05-21 07:42:37+00:00
3354814349665873372,18015204998363323,dead_n.association,My anxiety would be through the roof,2024-05-21 07:41:40+00:00
3354814349665873372,17950742681681671,margozilla,I feel like my hair would get stuck in more than I am comfortable with,2024-05-21 07:04:01+00:00
3354814349665873372,17879148387016751,iheartkimchii,No cuz it's ugly asf,2024-05-21 06:41:31+00:00
3354814349665873372,18090998749429857,garrett_lougee,,2024-05-21 06:30:15+00:00
3354814349665873372,18045960685703998,grand_weezey,Or u could just leave shit alone😳,2024-05-21 06:26:44+00:00
3354814349665873372,18027713963313075,sgtpeplhcb,No because marriage is not for me but I would accept it for anything else because it is soooooo dope,2024-05-21 05:27:20+00:00
3354814349665873372,17936337272746503,calvindomin00,Soooo you’re mentally ill?,2024-05-21 04:52:45+00:00
3354814349665873372,18130473181338667,ke.ke.22,I want a flat ring. And I will tell my partner that as well. So I wouldn’t wear this ring because I don’t like rings with raised parts😭 also… it’s ugly. So,2024-05-21 04:51:42+00:00
